Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MonthlyIncome_log
22,Yes,Travel_Rarely,391,7,1,Life Sciences,1,1878,4,1,75,3,1,2,Single,2472.0,26092,1,Y,1,23,4,1,80,0,1,2,3,1,0,0,0,True,False,False,False,False,False,False,True,False,False,7.813187267521416
36,No,Travel_Rarely,1266,10,4,Technical Degree,1,1880,2,0,63,2,2,3,Married,5673.0,6060,1,Y,1,13,3,1,80,1,10,4,3,10,9,1,7,False,True,False,False,False,False,False,False,True,False,8.643649615368796
31,No,Travel_Rarely,311,20,3,Life Sciences,1,1881,2,1,89,3,2,3,Divorced,4197.0,18624,1,Y,0,11,3,1,80,1,10,2,3,10,8,0,2,True,False,False,True,False,False,False,False,False,False,8.342363500380579
34,No,Travel_Rarely,1480,4,3,Life Sciences,1,1882,3,1,64,3,3,4,Married,9713.0,24444,2,Y,1,13,3,4,80,3,9,3,3,5,3,1,0,False,True,False,False,False,False,False,False,True,False,9.18132342290569
29,No,Travel_Rarely,592,7,3,Life Sciences,1,1883,4,1,59,3,1,1,Single,2062.0,19384,3,Y,0,14,3,2,80,0,11,2,3,3,2,1,2,True,False,False,True,False,False,False,False,False,False,7.631916513071252
37,No,Travel_Rarely,783,7,4,Medical,1,1885,4,1,78,3,2,1,Married,4284.0,13588,5,Y,1,22,4,3,80,1,16,2,3,5,3,0,4,True,False,False,False,False,False,False,True,False,False,8.36287583103188
35,No,Travel_Rarely,219,16,2,Other,1,1886,4,0,44,2,2,2,Married,4788.0,25388,0,Y,1,11,3,4,80,0,4,2,3,3,2,0,2,True,False,False,False,False,True,False,False,False,False,8.47407690034261
45,No,Travel_Rarely,556,25,2,Life Sciences,1,1888,2,0,93,2,2,4,Married,5906.0,23888,0,Y,0,13,3,4,80,2,10,2,2,9,8,3,8,True,False,False,False,False,True,False,False,False,False,8.683893367307235
36,No,Travel_Frequently,1213,2,1,Human Resources,1,1890,2,1,94,2,2,4,Single,3886.0,4223,1,Y,0,21,4,4,80,0,10,2,2,10,1,0,8,False,False,True,False,False,False,False,False,False,False,8.265392930852224
40,No,Travel_Rarely,1137,1,4,Life Sciences,1,1892,1,1,98,3,4,1,Divorced,16823.0,18991,2,Y,0,11,3,1,80,1,22,3,3,19,7,11,16,True,False,False,False,True,False,False,False,False,False,9.730561717382535
26,No,Travel_Rarely,482,1,2,Life Sciences,1,1893,2,0,90,2,1,3,Married,2933.0,14908,1,Y,1,13,3,3,80,1,1,3,2,1,0,1,0,True,False,False,False,False,False,False,True,False,False,7.984121958702927
27,No,Travel_Rarely,511,2,2,Medical,1,1898,1,0,89,4,2,3,Single,6500.0,26997,0,Y,0,14,3,2,80,0,9,5,2,8,7,0,7,False,True,False,False,False,False,False,False,True,False,8.77971129020447
48,No,Travel_Frequently,117,22,3,Medical,1,1900,4,0,58,3,4,4,Divorced,17174.0,2437,3,Y,0,11,3,2,80,1,24,3,3,22,17,4,7,True,False,False,False,True,False,False,False,False,False,9.751210117090551
44,No,Travel_Rarely,170,1,4,Life Sciences,1,1903,2,1,78,4,2,1,Married,5033.0,9364,2,Y,0,15,3,4,80,1,10,5,3,2,0,2,2,True,False,False,False,False,False,False,False,False,False,8.523970175695261
34,Yes,Non-Travel,967,16,4,Technical Degree,1,1905,4,1,85,1,1,1,Married,2307.0,14460,1,Y,1,23,4,2,80,1,5,2,3,5,2,3,0,True,False,False,False,False,False,False,True,False,False,7.744136627627991
56,Yes,Travel_Rarely,1162,24,2,Life Sciences,1,1907,1,1,97,3,1,4,Single,2587.0,10261,1,Y,0,16,3,4,80,0,5,3,3,4,2,1,0,True,False,False,True,False,False,False,False,False,False,7.858640655620791
36,No,Travel_Rarely,335,17,2,Marketing,1,1908,3,1,33,2,2,2,Married,5507.0,16822,2,Y,0,16,3,3,80,2,12,1,1,4,2,1,3,False,True,False,False,False,False,False,False,True,False,8.613956859848546
41,No,Travel_Rarely,337,8,3,Marketing,1,1909,3,0,54,3,2,2,Married,4393.0,26841,5,Y,0,21,4,3,80,1,14,3,3,5,4,1,4,False,True,False,False,False,False,False,False,True,False,8.387995252944556
42,No,Travel_Rarely,1396,6,3,Medical,1,1911,3,1,83,3,3,1,Married,13348.0,14842,9,Y,0,13,3,2,80,1,18,3,4,13,7,5,7,True,False,False,False,False,False,True,False,False,False,9.499196754655733
31,No,Travel_Rarely,1079,10,2,Medical,1,1912,3,0,86,3,2,4,Divorced,6583.0,20115,2,Y,1,11,3,4,80,1,8,2,3,5,2,1,4,False,True,False,False,False,False,False,False,True,False,8.792397742356906
34,No,Travel_Rarely,735,3,1,Medical,1,1915,4,0,75,2,2,4,Married,8103.0,16495,3,Y,1,12,3,3,80,0,9,3,2,4,2,0,1,False,True,False,False,False,False,False,False,True,False,9.000113045928519
31,No,Travel_Rarely,471,4,3,Medical,1,1916,1,0,62,4,1,3,Divorced,3978.0,16031,8,Y,0,12,3,2,80,1,4,0,2,2,2,2,2,True,False,False,True,False,False,False,False,False,False,8.288785810426928
26,No,Travel_Frequently,1096,6,3,Other,1,1918,3,1,61,4,1,4,Married,2544.0,7102,0,Y,0,18,3,1,80,1,8,3,3,7,7,7,7,True,False,False,True,False,False,False,False,False,False,7.841885928984623
45,No,Travel_Frequently,1297,1,4,Medical,1,1922,2,1,44,3,2,3,Single,5399.0,14511,4,Y,0,12,3,3,80,0,12,3,3,4,2,0,3,True,False,False,False,False,False,False,False,False,False,8.594154232552366
33,No,Travel_Rarely,217,10,4,Marketing,1,1924,2,1,43,3,2,3,Single,5487.0,10410,1,Y,0,14,3,2,80,0,10,2,2,10,4,0,9,False,True,False,False,False,False,False,False,True,False,8.610319169405722
28,No,Travel_Frequently,783,1,2,Life Sciences,1,1927,3,1,42,2,2,4,Married,6834.0,19255,1,Y,1,12,3,3,80,1,7,2,3,7,7,0,7,False,True,False,False,False,False,False,False,True,False,8.82981174915805
29,Yes,Travel_Frequently,746,24,3,Technical Degree,1,1928,3,1,45,4,1,1,Single,1382.46,10642,1,Y,0,17,3,4,80,0,1,3,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,7.23234288662976
39,No,Non-Travel,1251,21,4,Life Sciences,1,1929,1,0,32,1,2,3,Married,5736.0,3987,6,Y,0,19,3,3,80,1,10,1,3,3,2,1,2,False,True,False,False,False,False,False,False,True,False,8.654691704601872
27,No,Travel_Rarely,1354,2,4,Technical Degree,1,1931,2,1,41,3,1,2,Married,2226.0,6073,1,Y,0,11,3,3,80,1,6,3,2,5,3,1,2,True,False,False,False,False,False,False,True,False,False,7.708410667257367
34,No,Travel_Frequently,735,22,4,Other,1,1932,3,1,86,2,2,4,Married,5747.0,26496,1,Y,1,15,3,2,80,0,16,3,3,15,10,6,11,True,False,False,False,False,False,False,True,False,False,8.656607247198915
28,Yes,Travel_Rarely,1475,13,2,Marketing,1,1933,4,0,84,3,2,3,Single,9854.0,23352,3,Y,1,11,3,4,80,0,6,0,3,2,0,2,2,False,True,False,False,False,False,False,False,True,False,9.19573421958682
47,No,Non-Travel,1169,14,4,Technical Degree,1,1934,3,1,64,3,2,2,Married,5467.0,2125,8,Y,0,18,3,3,80,1,16,4,4,8,7,1,7,True,False,False,False,False,False,False,True,False,False,8.60666819784384
56,No,Travel_Rarely,1443,11,5,Marketing,1,1935,4,0,89,2,2,1,Married,5380.0,20328,4,Y,0,16,3,3,80,1,6,3,3,0,0,0,0,False,True,False,False,False,False,False,False,True,False,8.59062950948942
39,No,Travel_Rarely,867,9,2,Medical,1,1936,1,1,87,3,2,1,Married,5151.0,12315,1,Y,0,25,4,4,80,1,10,3,3,10,0,7,9,True,False,False,False,False,True,False,False,False,False,8.54714026778419
38,No,Travel_Frequently,1394,8,3,Medical,1,1937,4,0,58,2,2,2,Divorced,2133.0,18115,1,Y,1,16,3,3,80,1,20,3,3,20,11,0,7,True,False,False,False,False,False,False,True,False,False,7.665753431861699
58,No,Travel_Rarely,605,21,3,Life Sciences,1,1938,4,0,72,3,4,4,Married,17875.0,11761,4,Y,1,13,3,3,80,1,29,2,2,1,0,0,0,False,True,False,False,True,False,False,False,False,False,9.791214310053341
32,Yes,Travel_Frequently,238,5,2,Life Sciences,1,1939,1,0,47,4,1,3,Single,2432.0,15318,3,Y,1,14,3,1,80,0,8,2,3,4,1,0,3,True,False,False,False,False,False,False,True,False,False,7.796880342783522
38,No,Travel_Rarely,1206,9,2,Life Sciences,1,1940,2,1,71,3,1,4,Divorced,4771.0,14293,2,Y,0,19,3,4,80,2,10,0,4,5,2,0,3,True,False,False,False,False,False,False,True,False,False,8.470520783217808
49,No,Travel_Frequently,1064,2,1,Life Sciences,1,1941,2,1,42,3,5,4,Married,19161.0,13738,3,Y,0,15,3,4,80,0,28,3,3,5,4,4,3,True,False,False,False,False,False,True,False,False,False,9.860684430210819
42,No,Travel_Rarely,419,12,4,Marketing,1,1943,2,1,77,3,2,4,Divorced,5087.0,2900,3,Y,1,12,3,3,80,2,14,4,3,0,0,0,0,False,True,False,False,False,False,False,False,True,False,8.534640105019959
27,Yes,Travel_Frequently,1337,22,3,Human Resources,1,1944,1,0,58,2,1,2,Married,2863.0,19555,1,Y,0,12,3,1,80,0,1,2,3,1,0,0,0,False,False,True,False,False,False,False,False,False,False,7.9599745280805365
35,No,Travel_Rarely,682,18,4,Medical,1,1945,2,1,71,3,2,1,Married,5561.0,15975,0,Y,0,16,3,4,80,1,6,2,1,5,3,0,4,False,True,False,False,False,False,False,False,True,False,8.62371303479391
28,No,Non-Travel,1103,16,3,Medical,1,1947,3,1,49,3,1,3,Single,2144.0,2122,1,Y,0,14,3,3,80,0,5,3,2,5,3,1,4,True,False,False,False,False,False,False,True,False,False,7.6708948313621175
31,No,Non-Travel,976,3,2,Medical,1,1948,3,1,48,3,1,1,Divorced,3065.0,3995,1,Y,1,13,3,4,80,1,4,3,4,4,2,2,3,True,False,False,False,False,False,False,True,False,False,8.028129059431759
36,No,Non-Travel,1351,9,4,Life Sciences,1,1949,1,1,66,4,1,2,Married,2810.0,9238,1,Y,0,22,4,2,80,0,5,3,3,5,4,0,2,True,False,False,True,False,False,False,False,False,False,7.941295570906532
34,No,Travel_Rarely,937,1,3,Marketing,1,1950,1,1,32,3,3,4,Single,9888.0,6770,1,Y,0,21,4,1,80,0,14,3,2,14,8,2,1,False,True,False,False,False,False,False,False,True,False,9.19917830726999
34,No,Travel_Rarely,1239,13,4,Medical,1,1951,4,1,39,3,3,3,Divorced,8628.0,22914,1,Y,0,18,3,3,80,1,9,2,2,8,7,1,1,False,True,False,False,False,False,False,False,True,False,9.062883902508307
26,No,Travel_Rarely,157,1,3,Medical,1,1952,3,1,95,3,1,1,Single,2867.0,20006,0,Y,0,13,3,4,80,0,8,6,2,7,7,7,6,True,False,False,True,False,False,False,False,False,False,7.961370201719511
29,No,Travel_Rarely,136,1,3,Life Sciences,1,1954,1,1,89,3,2,1,Married,5373.0,6225,0,Y,0,12,3,1,80,1,6,5,2,5,3,0,2,True,False,False,False,False,False,False,False,False,False,8.589327789175437
32,No,Non-Travel,1146,15,4,Medical,1,1955,3,0,34,3,2,4,Divorced,6667.0,16542,5,Y,0,18,3,2,80,1,9,6,3,5,1,1,2,True,False,False,False,False,False,False,False,False,False,8.805075243870684
31,No,Travel_Frequently,1125,1,3,Life Sciences,1,1956,4,1,48,1,2,1,Married,5003.0,5771,1,Y,0,21,4,2,80,0,10,6,3,10,8,8,7,True,False,False,False,False,False,False,True,False,False,8.517992871586802
28,Yes,Travel_Rarely,1404,17,3,Technical Degree,1,1960,3,1,32,2,1,4,Divorced,2367.0,18779,5,Y,0,12,3,1,80,1,6,2,2,4,1,0,3,True,False,False,True,False,False,False,False,False,False,7.769800996003896
38,No,Travel_Rarely,1404,1,3,Life Sciences,1,1961,1,1,59,2,1,1,Single,2858.0,11473,4,Y,0,14,3,1,80,0,20,3,2,1,0,0,0,False,True,False,False,False,False,False,False,False,True,7.958227192322312
35,No,Travel_Rarely,1224,7,4,Life Sciences,1,1962,3,0,55,3,2,4,Married,5204.0,13586,1,Y,1,11,3,4,80,0,10,2,3,10,8,0,9,False,True,False,False,False,False,False,False,True,False,8.557374981049069
27,No,Travel_Rarely,954,9,3,Marketing,1,1965,4,1,44,3,2,4,Single,4105.0,5099,1,Y,0,14,3,1,80,0,7,5,3,7,7,0,7,False,True,False,False,False,False,False,False,True,False,8.32020459757888
32,No,Travel_Rarely,1373,5,4,Life Sciences,1,1966,4,1,56,2,2,4,Single,9679.0,10138,8,Y,0,24,4,2,80,0,8,1,3,1,0,0,0,True,False,False,False,False,True,False,False,False,False,9.177817180270623
31,Yes,Travel_Frequently,754,26,4,Marketing,1,1967,1,1,63,3,2,4,Married,5617.0,21075,1,Y,1,11,3,3,80,0,10,4,3,10,7,0,8,False,True,False,False,False,False,False,False,True,False,8.633731007664188
53,Yes,Travel_Rarely,1168,24,4,Life Sciences,1,1968,1,1,66,3,3,1,Single,10448.0,5843,6,Y,1,13,3,2,80,0,15,2,2,2,2,2,2,False,True,False,False,False,False,False,False,True,False,9.254261559034111
54,No,Travel_Rarely,155,9,2,Life Sciences,1,1969,1,0,67,3,2,3,Married,2897.0,22474,3,Y,0,11,3,3,80,2,9,6,2,4,3,2,3,True,False,False,False,False,False,False,True,False,False,7.971776122880628
33,No,Travel_Frequently,1303,7,2,Life Sciences,1,1970,4,1,36,3,2,3,Divorced,5968.0,18079,1,Y,0,20,4,3,80,3,9,2,3,9,7,2,8,True,False,False,False,False,False,False,False,False,False,8.69433468816865
43,No,Travel_Rarely,574,11,3,Life Sciences,1,1971,1,1,30,3,3,3,Married,7510.0,16873,1,Y,0,17,3,2,80,1,10,1,3,10,9,0,9,True,False,False,False,False,False,False,False,False,False,8.924123891686012
38,No,Travel_Frequently,1444,1,4,Other,1,1972,4,1,88,3,1,2,Married,2991.0,5224,0,Y,1,11,3,2,80,1,7,2,3,6,2,1,2,False,False,True,False,False,False,False,False,False,False,8.003697339094368
55,No,Travel_Rarely,189,26,4,Human Resources,1,1973,3,1,71,4,5,2,Married,19626.31,25811,4,Y,1,18,3,1,80,1,35,0,3,10,9,1,4,False,False,False,False,True,False,False,False,False,False,9.884677242730053
31,No,Travel_Rarely,1276,2,1,Medical,1,1974,4,0,59,1,1,4,Divorced,1382.46,17536,1,Y,1,11,3,3,80,3,1,4,3,1,0,0,0,True,False,False,True,False,False,False,False,False,False,7.23234288662976
39,No,Travel_Rarely,119,15,4,Marketing,1,1975,2,1,77,3,4,1,Single,13341.0,25098,0,Y,0,12,3,1,80,0,21,3,3,20,8,11,10,False,True,False,False,False,False,False,False,True,False,9.498672233269462
42,No,Non-Travel,335,23,2,Life Sciences,1,1976,4,1,37,2,2,3,Single,4332.0,14811,1,Y,0,12,3,4,80,0,20,2,3,20,9,3,7,True,False,False,False,False,False,False,True,False,False,8.374015421739909
31,No,Non-Travel,697,10,3,Medical,1,1979,3,0,40,3,3,3,Married,11031.0,26862,4,Y,0,20,4,3,80,1,13,2,4,11,7,4,8,True,False,False,False,False,False,True,False,False,False,9.308555419473137
54,No,Travel_Rarely,157,10,3,Medical,1,1980,3,0,77,3,2,1,Single,4440.0,25198,6,Y,1,19,3,4,80,0,9,3,3,5,2,1,4,True,False,False,False,False,True,False,False,False,False,8.398634855292102
24,No,Travel_Rarely,771,1,2,Life Sciences,1,1981,2,1,45,2,2,3,Single,4617.0,14120,1,Y,0,12,3,2,80,0,4,2,2,4,3,1,2,True,False,False,False,False,False,False,False,False,False,8.43771698991444
23,No,Travel_Rarely,571,12,2,Other,1,1982,4,1,78,3,1,4,Single,2647.0,13672,1,Y,0,13,3,3,80,0,5,6,4,5,2,1,4,True,False,False,True,False,False,False,False,False,False,7.881559917056899
40,No,Travel_Frequently,692,11,3,Technical Degree,1,1985,4,0,73,3,2,3,Married,6323.0,26849,1,Y,0,11,3,1,80,1,10,2,4,10,9,9,4,True,False,False,True,False,False,False,False,False,False,8.752107198329362
40,No,Travel_Rarely,444,2,2,Marketing,1,1986,2,0,92,3,2,2,Married,5677.0,4258,3,Y,0,14,3,3,80,1,15,4,3,11,8,5,10,False,True,False,False,False,False,False,False,True,False,8.644354337032917
25,No,Travel_Rarely,309,2,3,Human Resources,1,1987,3,0,82,3,1,2,Married,2187.0,19655,4,Y,0,14,3,3,80,0,6,3,3,2,0,1,2,False,False,True,False,False,False,False,False,False,False,7.690743163541872
30,No,Travel_Rarely,911,1,2,Medical,1,1989,4,1,76,3,1,2,Married,3748.0,4077,1,Y,0,13,3,3,80,0,12,6,2,12,8,1,7,True,False,False,True,False,False,False,False,False,False,8.229244416735913
25,No,Travel_Rarely,977,2,1,Other,1,1992,4,1,57,3,1,3,Divorced,3977.0,7298,6,Y,1,19,3,3,80,1,7,2,2,2,2,0,2,True,False,False,True,False,False,False,False,False,False,8.288534459413917
47,No,Travel_Rarely,1180,25,3,Medical,1,1993,1,1,84,3,3,3,Single,8633.0,13084,2,Y,0,23,4,2,80,0,25,3,3,17,14,12,11,True,False,False,False,False,False,False,False,False,False,9.063463176115423
33,No,Non-Travel,1313,1,2,Medical,1,1994,2,1,59,2,1,3,Divorced,2008.0,20439,1,Y,0,12,3,3,80,3,1,2,2,1,1,0,0,True,False,False,True,False,False,False,False,False,False,7.605392364814935
38,No,Travel_Rarely,1321,1,4,Life Sciences,1,1995,4,1,86,3,2,2,Married,4440.0,7636,0,Y,0,15,3,1,80,2,16,3,3,15,13,5,8,False,True,False,False,False,False,False,False,True,False,8.398634855292102
31,No,Travel_Rarely,1154,2,2,Life Sciences,1,1996,1,1,54,3,1,3,Married,3067.0,6393,0,Y,0,19,3,3,80,1,3,1,3,2,2,1,2,False,True,False,False,False,False,False,False,False,True,8.028781162487148
38,No,Travel_Frequently,508,6,4,Life Sciences,1,1997,1,1,72,2,2,3,Married,5321.0,14284,2,Y,0,11,3,4,80,1,10,1,3,8,3,7,7,True,False,False,False,False,True,False,False,False,False,8.579604451537634
42,No,Travel_Rarely,557,18,4,Life Sciences,1,1998,4,1,35,3,2,1,Divorced,5410.0,11189,6,Y,1,17,3,3,80,1,9,3,2,4,3,1,2,True,False,False,False,False,False,False,True,False,False,8.596189197642735
41,No,Travel_Rarely,642,1,3,Life Sciences,1,1999,4,1,76,3,1,4,Married,2782.0,21412,3,Y,0,22,4,1,80,1,12,3,3,5,3,1,0,True,False,False,False,False,False,False,True,False,False,7.931284761525891
47,No,Non-Travel,1162,1,1,Medical,1,2000,3,0,98,3,3,2,Married,11957.0,17231,0,Y,0,18,3,1,80,2,14,3,1,13,8,5,12,True,False,False,False,False,False,True,False,False,False,9.38915578944085
35,No,Travel_Rarely,1490,11,4,Medical,1,2003,4,1,43,3,1,3,Married,2660.0,20232,7,Y,1,11,3,3,80,1,5,3,3,2,2,2,2,True,False,False,True,False,False,False,False,False,False,7.886457270977689
22,No,Travel_Rarely,581,1,2,Life Sciences,1,2007,4,1,63,3,1,3,Single,3375.0,17624,0,Y,0,12,3,4,80,0,4,2,4,3,2,1,2,True,False,False,False,False,False,False,True,False,False,8.124446855715847
35,No,Travel_Rarely,1395,9,4,Medical,1,2008,2,1,48,3,2,3,Single,5098.0,18698,1,Y,0,19,3,2,80,0,10,5,3,10,7,0,8,True,False,False,False,False,False,False,True,False,False,8.536799721055155
33,No,Travel_Rarely,501,15,2,Medical,1,2009,2,0,95,3,2,4,Married,4878.0,21653,0,Y,1,13,3,1,80,1,10,6,3,9,7,8,1,True,False,False,False,False,False,False,False,False,False,8.492695559815838
32,No,Travel_Rarely,267,29,4,Life Sciences,1,2010,3,0,49,2,1,2,Single,2837.0,15919,1,Y,0,13,3,3,80,0,6,3,3,6,2,4,1,True,False,False,True,False,False,False,False,False,False,7.950854857719988
40,No,Travel_Rarely,543,1,4,Life Sciences,1,2012,1,1,83,3,1,4,Married,2406.0,4060,8,Y,0,19,3,3,80,2,8,3,2,1,0,0,0,True,False,False,True,False,False,False,False,False,False,7.786136437783072
32,No,Travel_Rarely,234,1,4,Medical,1,2013,2,1,68,2,1,2,Married,2269.0,18024,0,Y,0,14,3,2,80,1,3,2,3,2,2,2,2,False,True,False,False,False,False,False,False,False,True,7.727535110475448
39,No,Travel_Rarely,116,24,1,Life Sciences,1,2014,1,1,52,3,2,4,Single,4108.0,5340,7,Y,0,13,3,1,80,0,18,2,3,7,7,1,7,True,False,False,False,False,False,False,True,False,False,8.32093496888341
38,No,Travel_Rarely,201,10,3,Medical,1,2015,2,0,99,1,3,3,Married,13206.0,3376,3,Y,0,12,3,1,80,1,20,3,3,18,16,1,11,True,False,False,False,False,False,True,False,False,False,9.488502271043805
32,No,Travel_Rarely,801,1,4,Marketing,1,2016,3,0,48,3,3,4,Married,10422.0,24032,1,Y,0,19,3,3,80,2,14,3,3,14,10,5,7,False,True,False,False,False,False,False,False,True,False,9.251770181739323
37,No,Travel_Rarely,161,10,3,Life Sciences,1,2017,3,0,42,4,3,4,Married,13744.0,15471,1,Y,1,25,4,1,80,1,16,2,3,16,11,6,8,True,False,False,False,False,False,True,False,False,False,9.528430400599346
25,No,Travel_Rarely,1382,8,2,Other,1,2018,1,0,85,3,2,3,Divorced,4907.0,13684,0,Y,1,22,4,2,80,1,6,3,2,5,3,0,4,False,True,False,False,False,False,False,False,True,False,8.498621805830801
52,No,Non-Travel,585,29,4,Life Sciences,1,2019,1,1,40,3,1,4,Divorced,3482.0,19788,2,Y,0,15,3,2,80,2,16,3,2,9,8,0,0,False,True,False,False,False,False,False,False,False,True,8.155649270366002
44,No,Travel_Rarely,1037,1,3,Medical,1,2020,2,1,42,3,1,4,Single,2436.0,13422,6,Y,1,12,3,3,80,0,6,2,3,4,3,1,2,True,False,False,False,False,False,False,True,False,False,7.798523053625206
21,No,Travel_Rarely,501,5,1,Medical,1,2021,3,1,58,3,1,1,Single,2380.0,25479,1,Y,1,11,3,4,80,0,2,6,3,2,2,1,2,False,True,False,False,False,False,False,False,False,True,7.7752758464868625
39,No,Non-Travel,105,9,3,Life Sciences,1,2022,4,1,87,3,5,4,Single,19431.0,15302,2,Y,0,13,3,3,80,0,21,3,2,6,0,1,3,True,False,False,False,True,False,False,False,False,False,9.874676470682008
23,Yes,Travel_Frequently,638,9,3,Marketing,1,2023,4,1,33,3,1,1,Married,1790.0,26956,1,Y,0,19,3,1,80,1,1,3,2,1,0,1,0,False,True,False,False,False,False,False,False,False,True,7.490529402060711
36,No,Travel_Rarely,557,3,3,Medical,1,2024,1,0,94,2,3,4,Married,7644.0,12695,0,Y,0,19,3,3,80,2,10,2,3,9,7,3,4,False,True,False,False,False,False,False,False,True,False,8.941807118363164
36,No,Travel_Frequently,688,4,2,Life Sciences,1,2025,4,0,97,3,2,2,Divorced,5131.0,9192,7,Y,0,13,3,2,80,3,18,3,3,4,2,0,2,True,False,False,False,False,True,False,False,False,False,8.543250725735527
56,No,Non-Travel,667,1,4,Life Sciences,1,2026,3,1,57,3,2,3,Divorced,6306.0,26236,1,Y,0,21,4,1,80,1,13,2,2,13,12,1,9,True,False,False,False,False,False,False,False,False,False,8.749415406663651
29,Yes,Travel_Rarely,1092,1,4,Medical,1,2027,1,1,36,3,1,4,Married,4787.0,26124,9,Y,1,14,3,2,80,3,4,3,4,2,2,2,2,True,False,False,False,False,False,False,True,False,False,8.473868066677865
42,No,Travel_Rarely,300,2,3,Life Sciences,1,2031,1,1,56,3,5,3,Married,18880.0,17312,5,Y,0,11,3,1,80,0,24,2,2,22,6,4,14,True,False,False,False,True,False,False,False,False,False,9.845911404398532
56,Yes,Travel_Rarely,310,7,2,Technical Degree,1,2032,4,1,72,3,1,3,Married,2339.0,3666,8,Y,0,11,3,4,80,1,14,4,1,10,9,9,8,True,False,False,True,False,False,False,False,False,False,7.757906208351747
41,No,Travel_Rarely,582,28,4,Life Sciences,1,2034,1,0,60,2,4,2,Married,13570.0,5640,0,Y,0,23,4,3,80,1,21,3,3,20,7,0,10,True,False,False,False,False,True,False,False,False,False,9.51569044208137
34,No,Travel_Rarely,704,28,3,Marketing,1,2035,4,0,95,2,2,3,Married,6712.0,8978,1,Y,0,21,4,4,80,2,8,2,3,8,7,1,7,False,True,False,False,False,False,False,False,True,False,8.811801223938751
36,No,Non-Travel,301,15,4,Marketing,1,2036,4,1,88,1,2,4,Divorced,5406.0,10436,1,Y,0,24,4,1,80,1,15,4,2,15,12,11,11,False,True,False,False,False,False,False,False,True,False,8.595449689382004
41,No,Travel_Rarely,930,3,3,Life Sciences,1,2037,3,1,57,2,2,2,Divorced,8938.0,12227,2,Y,0,11,3,3,80,1,14,5,3,5,4,0,4,False,True,False,False,False,False,False,False,True,False,9.098179005087852
32,No,Travel_Rarely,529,2,3,Technical Degree,1,2038,4,1,78,3,1,1,Single,2439.0,11288,1,Y,0,14,3,4,80,0,4,4,3,4,2,1,2,True,False,False,False,False,False,False,True,False,False,7.799753318287247
35,No,Travel_Rarely,1146,26,4,Life Sciences,1,2040,3,0,31,3,3,4,Single,8837.0,16642,1,Y,1,16,3,3,80,0,9,2,3,9,0,1,7,False,False,True,False,False,False,False,False,False,False,9.086815885690685
38,No,Travel_Rarely,345,10,2,Life Sciences,1,2041,1,0,100,3,2,4,Married,5343.0,5982,1,Y,0,11,3,3,80,1,10,1,3,10,7,1,9,False,True,False,False,False,False,False,False,True,False,8.583729715216482
50,Yes,Travel_Frequently,878,1,4,Life Sciences,1,2044,2,1,94,3,2,3,Divorced,6728.0,14255,7,Y,0,12,3,4,80,2,12,3,3,6,3,0,1,False,True,False,False,False,False,False,False,True,False,8.814181823188319
36,No,Travel_Rarely,1120,11,4,Marketing,1,2045,2,0,100,2,2,4,Married,6652.0,14369,4,Y,0,13,3,1,80,1,8,2,2,6,3,0,0,False,True,False,False,False,False,False,False,True,False,8.802823159741887
